,date,title,prob_1,prob_5,prob_10,prob_20
17087,2015.07.27 13:31,"삼성전자, 휴대폰 무선 충전 기능 탑재 모니터 SE370 출시",10.0,20.0,30.0,40.0
17088,2015.07.28 17:19,삼성전자 30일 IR서 주주친화책 내놓을까,5.0,10.0,15.0,20.0
17089,2015.07.28 13:39,"삼성전자, SUHD TV 국내 판매 돌풍",80.0,70.0,60.0,50.0
17090,2015.07.29 15:23,"삼성전자 드럼세탁기, 미국 시장점유율 1위 차지",70.0,60.0,50.0,40.0
17091,2015.07.29 10:34,"삼성전자, 초소형 모바일 이미지센서 양산…카메라 두께 5㎜보다 얇게",75.0,65.0,55.0,45.0
17092,2015.07.30 20:31,"삼성전자, IBM 출신에게 北美 스마트폰 총괄 맡겨",65.0,55.0,45.0,35.0
17093,2015.07.30 17:44,[포토] 삼성전자 PC보상,50.0,40.0,30.0,20.0
17094,2015.07.30 17:25,삼성전자 중간배당 1000원…하반기 실적 갤럭시에 달려,60.0,50.0,40.0,30.0
17095,2015.07.30 14:24,삼성전자 “하반기 스마트폰 가격 떨어질 것…SUHD TV 집중“,55.0,45.0,35.0,25.0
17096,2015.07.30 10:24,"삼성전자, 중간배당액 2배 늘려…‘주주친화 정책 강화’",70.0,60.0,50.0,40.0
17097,2015.07.30 10:16,삼성전자 반도체 2분기 영업이익 3.4조…전체의 절반,75.0,65.0,55.0,45.0
17098,2015.07.30 09:27,"삼성전자, 중간배당 보통주 1주당 1000원 확정(속보)",65.0,55.0,45.0,35.0
17099,2015.07.30 08:58,삼성전자 반도체 부문 2분기 매출 11.29조...영업익 3.4조(7보),75.0,65.0,55.0,45.0
17100,2015.07.30 08:57,삼성전자 DS부문 2분기 매출 17.87조...영업익 3.87조(6보),80.0,70.0,60.0,50.0
17101,2015.07.30 08:56,삼성전자 CE 부문 2분기 매출 11.2조...영업익 2100억(5보),45.0,35.0,25.0,15.0
17102,2015.07.30 08:55,삼성전자 IM 부문 2분기 매출 26.06조...영업익 2.76조(4보),60.0,50.0,40.0,30.0
17103,2015.07.30 08:53,삼성전자 2분기 확정 순이익 5조7523억...전년비 8%↓(3보),40.0,30.0,20.0,10.0
17104,2015.07.30 08:52,삼성전자 2분기 확정 매출 48조5375억...전년비 7.3%↓(2보),35.0,25.0,15.0,5.0
17105,2015.07.30 08:51,삼성전자 2분기 확정 영업익 6조8979억…전년비 4%↓(1보),30.0,20.0,10.0,0.0
17106,2015.07.31 11:31,"코스피, 2010선 붕괴…삼성전자, 장 중 120만원 깨져",20.0,10.0,0.0,0.0
17107,2015.08.02 17:02,삼성전자 3분기도 쉽지 않네…목표주가 줄줄이 하향,25.0,15.0,5.0,0.0
17108,2015.08.03 21:34,"삼성전자 ""백혈병 1천억 사내기금 조성, 협력사도 보상""",50.0,40.0,30.0,20.0
17109,2015.08.03 20:34,"삼성전자, 백혈병기금 1000억 조성",60.0,50.0,40.0,30.0
17110,2015.08.03 15:22,"삼성전자, `갤럭시 탭S2` 출시",70.0,60.0,50.0,40.0
17111,2015.08.03 14:38,쏟아지는 하반기 스마트폰…아이폰6S(애플)에 갤노트5(삼성전자)·G4프로(LG전자) 반격,55.0,45.0,35.0,25.0
17112,2015.08.03 11:19,"삼성전자, 고성능 태블릿 ‘갤럭시 탭S2’ 출시",65.0,55.0,45.0,35.0
17113,2015.08.04 16:14,국민연금이 올해 가장 많이 산 ‘삼성전자’…성적은(-),30.0,20.0,10.0,0.0
17114,2015.08.04 09:17,"삼성전자 하반기 3두마차, 갤럭시노트-엣지플러스-기어A",55.0,45.0,35.0,25.0
17115,2015.08.06 14:44,"삼성전자 임직원, 여름휴가 해외봉사단 ‘출발~’",40.0,30.0,20.0,10.0
17116,2015.08.06 09:36,신세계백화점 단독 ‘삼성전자 스페셜 위크’ 진행,50.0,40.0,30.0,20.0
17117,2015.08.07 13:55,[ZOOMIN-New Product]선 없이 즐기는 CD품질 사운드 | 삼성전자 블루투스 헤드셋 ‘레벨 U’,45.0,35.0,25.0,15.0
17118,2015.08.10 17:40,"삼성전자 ""경쟁제품 분석하라""",35.0,25.0,15.0,5.0
17119,2015.08.10 16:27,"삼성전자, 경쟁사 제품과 ‘맞짱’ 비교전시회 열었다",40.0,30.0,20.0,10.0
17120,2015.08.11 17:39,"삼성전자, 3세대 V낸드 첫 양산",60.0,50.0,40.0,30.0
17121,2015.08.11 16:02,"삼성전자, 창의적 인재 키우기 캠프",70.0,60.0,50.0,40.0
17122,2015.08.11 14:09,"삼성, 광복 70주년 맞이 전자상품권 100억 지급",45.0,35.0,25.0,15.0
17123,2015.08.12 15:29,"삼성전자 광복 70주년 기념 `힘내라, 대한민국` 감사 대축제",50.0,40.0,30.0,20.0
17124,2015.08.12 15:23,삼성전자 뛰어넘는 연봉 1위 코스닥 기업은?,55.0,45.0,35.0,25.0
17125,2015.08.12 11:01,"삼성전자, 광복 70주년 기념 ‘힘내라, 대한민국’ 대축제",60.0,50.0,40.0,30.0
17126,2015.08.13 15:50,"삼성전자, 국제기능올림픽 5년 연속 후원",65.0,55.0,45.0,35.0
17127,2015.08.13 10:55,삼성전자 상파울루 기능올림픽 `최상위 후원사` 참여,70.0,60.0,50.0,40.0
17128,2015.08.14 19:33,삼성전자 `갤럭시노트5` `갤럭시S6 엣지 플러스` 공개…`화려한 스펙`,75.0,65.0,55.0,45.0
17129,2015.08.14 16:19,삼성전자 ‘갤럭시 노트5’ 공개…새로워진 스펙은?,80.0,70.0,60.0,50.0
17130,2015.08.14 12:11,"삼성전자, ‘갤럭시 노트5’ 공개…90분 만에 충전 완료?",70.0,60.0,50.0,40.0
17131,2015.08.14 11:23,삼성전자 `갤럭시노트5` 첫 선보여…패블릿 시대 개막,75.0,65.0,55.0,45.0
17132,2015.08.17 17:25,삼성전자 스타트업 창업 지원,50.0,40.0,30.0,20.0
17133,2015.08.17 17:22,갤럭시 신작 공개에도…삼성전자 올 최저가,40.0,30.0,20.0,10.0
17134,2015.08.17 17:16,"삼성전자, 갤럭시 노트5+S6플러스…예약판매 돌입, 출시는 언제?",55.0,45.0,35.0,25.0
17135,2015.08.17 15:59,"삼성전자, 갤럭시 신작 공개에도 연중 최저가",50.0,40.0,30.0,20.0
17136,2015.08.17 12:17,"삼성전자 | ‘힘내라, 대한민국’ 감사 대축제",60.0,50.0,40.0,30.0
17137,2015.08.17 10:43,"삼성전자, 사내벤처 창업 지원 나섰다",45.0,35.0,25.0,15.0
17138,2015.08.18 10:15,"삼성전자, 국내 카드 10개사와 삼성페이 협약",55.0,45.0,35.0,25.0
17139,2015.08.19 14:57,`코리아 그랜드 세일` 삼성전자가 함께해요,60.0,50.0,40.0,30.0
17140,2015.08.19 11:02,"삼성전자, 코리아 그랜드 세일 “적극 동참할 것“",65.0,55.0,45.0,35.0
17141,2015.08.19 09:53,"[Hot-Line] 삼성전자, 저가 매수세에 3%대 반등",40.0,30.0,20.0,10.0
17142,2015.08.20 21:42,"삼성전자, ‘삼성 페이’ 20일 출시…카드 없이 터치로 결제?",50.0,40.0,30.0,20.0
17143,2015.08.20 20:00,"삼성전자, ‘삼성 페이’ 20일 출시…카드 없이 터치로 결제?",50.0,40.0,30.0,20.0
17144,2015.08.20 17:14,"삼성전자, ‘삼성 페이’ 20일 출시…카드 없이 터치로 해결?",50.0,40.0,30.0,20.0
17145,2015.08.20 16:09,"삼성전자, ‘삼성 페이’ 20일 출시…카드 없이 터치로 해결?",50.0,40.0,30.0,20.0
17146,2015.08.20 15:15,"삼성전자, ‘삼성 페이’ 20일 출시…터치 결제 가능",55.0,45.0,35.0,25.0
17147,2015.08.20 14:09,"삼성전자, 터치로 결제하는 ‘삼성페이’ 출시…20일 정식 서비스",60.0,50.0,40.0,30.0
17148,2015.08.20 10:48,"삼성전자, 국내 `삼성페이` 전격 출시…세계 최초 상용화",65.0,55.0,45.0,35.0
17149,2015.08.24 18:09,거대기업 삼성전자가 펭귄을 키운다고?,45.0,35.0,25.0,15.0
17150,2015.08.24 17:08,삼성전자 도전모델 `퍼스트 펭귄`,50.0,40.0,30.0,20.0
17151,2015.08.24 17:02,[IR52 장영실상] 삼성전자 / 멀티모드 모뎀칩,55.0,45.0,35.0,25.0
17152,2015.08.24 09:58,"삼성전자, 갤럭시 노트5 소비자 체험 행사 실시",60.0,50.0,40.0,30.0
17153,2015.08.26 11:01,"삼성전자, 셰프컬렉션 냉장고 보상 판매",50.0,40.0,30.0,20.0
17154,2015.08.27 17:17,[포토] 삼성전자 가상피팅 솔루션,45.0,35.0,25.0,15.0
17155,2015.08.27 14:03,"삼성전자, IFA 2015서 미래형 `스마트 쇼핑` 관련 신제품 공개",55.0,45.0,35.0,25.0
17156,2015.08.27 04:36,"삼성그룹, 삼성전자 매출 90% 해외서…바이오계열사 곧 나스닥 상장",60.0,50.0,40.0,30.0
17157,2015.08.28 08:55,"[Hot-Line] “삼성전자, 스마트폰 전략 부재""…목표가↓",40.0,30.0,20.0,10.0
17158,2015.08.30 17:48,[기고] `금융의 삼성전자`가 탄생하려면,45.0,35.0,25.0,15.0
17159,2015.08.30 17:33,"삼성전자, 18인치 태블릿 나온다",50.0,40.0,30.0,20.0
17160,2015.08.31 13:22,"삼성전자, `버블샷 애드워시` 세탁기 출시",55.0,45.0,35.0,25.0
17161,2015.09.01 07:49,"삼성전자, 스마트워치 `기어S2` 공개",60.0,50.0,40.0,30.0
17162,2015.09.02 17:42,삼성전자 올들어 시총 24% 허공으로,50.0,40.0,30.0,20.0
17163,2015.09.02 17:03,삼성전자 시가총액 많이 빠졌네···올들어 24% 하락,45.0,35.0,25.0,15.0
17164,2015.09.02 16:47,"삼성전자, 편안한 수면 돕는 기기 선보인다",40.0,30.0,20.0,10.0
17165,2015.09.02 16:43,"지금의 삼성전자를 있게 한 윤종용, 아들 윤태영과 합작한 ‘윤익’도 성공시킬까",45.0,35.0,25.0,15.0
17166,2015.09.03 15:23,"삼성전자, IFA서 `IoT` 중심 전략 제품 전시",50.0,40.0,30.0,20.0
17167,2015.09.03 14:09,삼성전자가 IFA에서 미래 IoT존을 만들었다는데?,55.0,45.0,35.0,25.0
17168,2015.09.03 11:18,"삼성전자, 협력사에 사물인터넷 기술 전수",60.0,50.0,40.0,30.0
17169,2015.09.04 16:06,삼성전자·아모레·현대차등 대형주 공매도 집중,40.0,30.0,20.0,10.0
17170,2015.09.04 15:14,삼성물산 합병법인 9월 출범…전자 금융과 함께 그룹 3대축 부상  | 삼성 미래 신성장동력 뉴 삼성물산이 책임진다,45.0,35.0,25.0,15.0
17171,2015.09.04 10:13,"[Hot-Line] ‘기어S2 효과?’ 삼성전자, 사흘째 강세",50.0,40.0,30.0,20.0
17172,2015.09.07 16:57,삼성전자 상징 ‘강남역 딜라이트’ 이달 12일 재개관,55.0,45.0,35.0,25.0
17173,2015.09.07 12:11,[Stock & Bond] 증시 구원투수 나선 연기금이 사들인 종목은…현대차·삼성전자 사고 SM·카카오 담고,40.0,30.0,20.0,10.0
17174,2015.09.07 11:25,"[레이더M] `PBR 1배` 삼성전자, 과도한 저평가?",45.0,35.0,25.0,15.0
17175,2015.09.07 11:05,"삼성전자, IFA 2015 열리는 베를린에 가상현실 체험관 운영",50.0,40.0,30.0,20.0
17176,2015.09.08 17:43,"향후 국내 주식시장 전망은…외국인, 삼성전자 매매에 달려",55.0,45.0,35.0,25.0
17177,2015.09.08 17:29,"[Age of startup] 삼성전자 나와 눔코리아 총괄 되기까지, 정수덕 총괄 “직원 열정 찾아주면 성과는 바로 나와”",40.0,30.0,20.0,10.0
17178,2015.09.08 11:31,삼성에 LG까지…전자라인 효과에 주택시장 ‘후끈’,45.0,35.0,25.0,15.0
17179,2015.09.09 17:50,"삼성전자, 영업강화 인력 재배치",50.0,40.0,30.0,20.0
17180,2015.09.09 11:38,삼성전자 “본사 인력 감축? 매년 하는 재배치”,55.0,45.0,35.0,25.0
17181,2015.09.09 08:49,"삼성전자, 3세대 대용량 모바일 D램 세계 최초 양산",60.0,50.0,40.0,30.0
17182,2015.09.10 14:00,"삼성전자, 사무용 복합기 최우수 제품상 수상",50.0,40.0,30.0,20.0
17183,2015.09.10 11:04,"삼성전자, 커브드 모니터 3만대 판매 기념 사은행사",45.0,35.0,25.0,15.0
17184,2015.09.11 09:58,[MK 추천매물] 평택 삼성전자 도시형상가주택 매가 15억8000만원,40.0,30.0,20.0,10.0
17185,2015.09.12 10:01,"삼성전자, 딜라이트관 애플 스토어처럼 키운다",45.0,35.0,25.0,15.0
17186,2015.09.14 17:10,"삼성전자, 임원 실적평가 돌입",50.0,40.0,30.0,20.0
17187,2015.09.14 14:11,[Stock & Bond] 증시 구원투수 나선 연기금이 사들인 종목은…현대차·삼성전자 사고 SM·카카오 담고,40.0,30.0,20.0,10.0
17188,2015.09.14 11:12,“애플 주식은 사도 삼성전자는 못산다”,30.0,20.0,10.0,0.0
17189,2015.09.14 11:09,"삼성전자, 제1회 ‘대학생 프로그래밍 경진대회’",10.0,30.0,50.0,70.0
17190,2015.09.14 04:01,깜깜한 삼성전자…볕드는 현대차,20.0,40.0,60.0,80.0
17191,2015.09.15 11:01,"삼성전자, 분당 40매 출력 레이저 프린터·복합기 출시",15.0,35.0,55.0,75.0
17192,2015.09.15 08:59,"윤태영, 삼성전자 前 부회장 아들…물려받는 재산만 `450억`",5.0,25.0,45.0,65.0
17193,2015.09.16 22:22,삼성전자 백혈병 보상 시작,25.0,45.0,65.0,85.0
17194,2015.09.16 20:32,"삼성전자, 美프리미어에 의료기기 공급",30.0,50.0,70.0,90.0
17195,2015.09.16 18:36,삼성전자 `백혈병 보상委` 활동 개시…보상 속도낸다,35.0,55.0,75.0,95.0
17196,2015.09.16 17:53,삼성전자가 키운 창업가들,20.0,40.0,60.0,80.0
17197,2015.09.16 17:48,[기고] 삼성전자 평택공장 차라리 해외로 나가라,10.0,30.0,50.0,70.0
17198,2015.09.16 12:01,"삼성전자 34조원 투자, 삼성반도체 화성사업장 옆 `동탄테라스뷰` 오피스텔 분양",15.0,35.0,55.0,75.0
17199,2015.09.17 16:47,"삼성전자, 기어S2 예약판매 ‘한국이 첫 손님’",25.0,45.0,65.0,85.0
17200,2015.09.18 17:29,삼성전자 반도체 백혈병 보상 신청 시작…12월 31일까지 받는다,30.0,50.0,70.0,90.0
17201,2015.09.18 17:04,"삼성전자 반도체 백혈병, 반도체-LCD 부문서 근무했던 퇴직 임직원과 협력업체 퇴직자에 보상을?",40.0,60.0,80.0,95.0
17202,2015.09.18 16:29,삼성전자 반도체 백혈병 공식 보상창구 개설…퇴직 임직엄 및 협력업체 퇴직자 대상,35.0,55.0,75.0,95.0
17203,2015.09.18 15:18,"삼성전자, 반도체 백혈병 관련 보상 신청 접수 `눈길`",45.0,65.0,85.0,95.0
17204,2015.09.18 14:58,삼성전자 반도체 백혈병 보상 접수 시작…유산·불임 외 모든 질병 확정,50.0,70.0,90.0,95.0
17205,2015.09.18 14:08,"삼성전자 반도체 백혈병, 세부기준 마련 이어 공식 보상창구 개설",40.0,60.0,80.0,95.0
17206,2015.09.18 13:50,애플-삼성전자 특허공방 다시 ‘원점으로’,20.0,40.0,60.0,80.0
17207,2015.09.18 11:40,"삼성전자, 반도체 백혈병 보상 접수 창구 개설",30.0,50.0,70.0,90.0
17208,2015.09.18 04:01,"삼성전자 스마트폰, `엣지`있게 손에 착 … 무선 충전도 OK",25.0,45.0,65.0,85.0
17209,2015.09.18 04:01,"삼성전자 냉장고, ±0.5℃까지 지켜…갓따온 신선함 그대로",15.0,35.0,55.0,75.0
17210,2015.09.18 04:01,삼성전자 김치냉장고 `메탈그라운드` 기술로 온도 일정하게,20.0,40.0,60.0,80.0
17211,2015.09.18 04:01,"삼성전자 에어컨, 실내공기 삼중감지…초미세먼지 ""NO""",25.0,45.0,65.0,85.0
17212,2015.09.18 04:01,"삼성전자 TV ""화면서 튀어나오는듯"" 최강의 화질",20.0,40.0,60.0,80.0
17213,2015.09.18 04:01,삼성전자 드럼세탁기에 `창문`… 빨래 수시로 넣어,30.0,50.0,70.0,90.0
17214,2015.09.18 04:01,"삼성전자 레이저 프린터, 비밀번호 입력만으로 출력…`초간단`",35.0,55.0,75.0,95.0
17215,2015.09.18 04:01,"삼성전자 태블릿, 더욱 얇게·가볍게·선명하게·빠르게",40.0,60.0,80.0,95.0
17216,2015.09.18 04:01,"삼성전자 노트북, `파워 세이빙`으로 12시간 반 연속 사용",25.0,45.0,65.0,85.0
17217,2015.09.18 04:01,`5G` 기술 선도하는 삼성전자,30.0,50.0,70.0,90.0
17218,2015.09.19 06:01,"삼성전자 반도체 백혈병 피해자 보상 기준 마련, 어떻게 적용되나",45.0,65.0,85.0,95.0
17219,2015.09.19 03:02,"삼성전자 반도체 백혈병 피해자 보상, 반도체와 LCD부문 근무자만 해당",40.0,60.0,80.0,95.0
17220,2015.09.19 03:01,"삼성전자 반도체 백혈병 피해자 보상, 반도체와 LCD부문 근무자만 해당",40.0,60.0,80.0,95.0
17221,2015.09.19 02:23,"삼성전자 반도체 백혈병 피해자 보상, 유산과 불임은 제외",50.0,70.0,90.0,95.0
17222,2015.09.19 00:01,"삼성전자 반도체 백혈병, 공식 보상창구를 개설…보상 대상 보니",45.0,65.0,85.0,95.0
17223,2015.09.20 17:35,LG전자·포스코·삼성重 실적 나빠지나,20.0,40.0,60.0,80.0
17224,2015.09.20 11:18,삼성전자 3분기 영업익 전망치 두달 새 6% 넘게 하락,15.0,35.0,55.0,75.0
17225,2015.09.21 09:45,"대림산업·삼성전자, 빌트인 가전제품 업무협약 체결",25.0,45.0,65.0,85.0
17226,2015.09.22 16:17,가구에 TV를 담다…삼성전자 ‘세리프 TV’ 공개,20.0,40.0,60.0,80.0
17227,2015.09.22 15:01,삼성전자 “3세대 V낸드 기술로 SSD서 초격차 실현”,30.0,50.0,70.0,90.0
17228,2015.09.22 04:01,삼성전자 홍보관 `딜라이트` 해외서 유명세,25.0,45.0,65.0,85.0
17229,2015.09.23 17:15,[포토] 삼성전자 `지펠아삭` 체험단,20.0,40.0,60.0,80.0
17230,2015.09.23 17:00,[MK 빌딩] 수원 삼성전자 정문 수익형 빌딩 65억원,15.0,35.0,55.0,75.0
17231,2015.09.24 13:37,"삼성전자, 프린터온 모바일 프린팅 솔루션 지원",30.0,50.0,70.0,90.0
17232,2015.09.25 14:50,실리콘밸리에 삼성전자 부품 혁신기지,35.0,55.0,75.0,95.0
17233,2015.09.25 09:59,"삼성전자, 美실리콘밸리에 글로벌 핵심기지 가동",40.0,60.0,80.0,95.0
17234,2015.09.25 08:48,"삼성전자, 가상현실 헤드셋 ‘기어 VR’ 신제품 공개",45.0,65.0,85.0,95.0
17235,2015.09.29 17:17,"삼성·LG전자, 이통사·SO와 격돌…셋톱박스 없이도 채널시청 가능한 TV 시판",20.0,40.0,60.0,80.0
17236,2015.09.29 17:16,삼성전자 美 차세대 지상파 기술 주도,25.0,45.0,65.0,85.0
17237,2015.09.29 16:26,삼성전자 美 차세대 지상파 방송 기술 주도,30.0,50.0,70.0,90.0
17238,2015.09.30 11:01,"삼성전자, 김치냉장고 고객사랑 대축제 실시",35.0,55.0,75.0,95.0
17239,2015.10.01 16:00,"삼성전자, 원형 스마트워치 ‘기어 S2’ 국내 출시",40.0,60.0,80.0,95.0
17240,2015.10.01 15:51,"삼성전자, 클리오 광고제서 첫 금상 수상",45.0,65.0,85.0,95.0
17241,2015.10.01 14:43,세계 3대 광고제 ‘클리오’에서 삼성전자 첫 금상 수상,50.0,70.0,90.0,95.0
17242,2015.10.01 14:40,"삼성전자, ‘TV 슈퍼위크’ 행사로 바람몰이 나선다",20.0,40.0,60.0,80.0
17243,2015.10.02 15:41,"삼성전자, 넥슨 등 ‘맥스서밋 2015’ 참여 기업 눈길",25.0,45.0,65.0,85.0
17244,2015.10.02 15:34,"증권가, 삼성전자 영업이익 6조후반 예상",30.0,50.0,70.0,90.0
17245,2015.10.02 14:31,분기 실적발표 앞둔 삼성전자 실적 이슈 3가지는…,35.0,55.0,75.0,95.0
17246,2015.10.02 11:37,"기어s2, 출고가 살펴보니…삼성전자 최신 스마트워치가 ‘이 가격’?",40.0,60.0,80.0,95.0
17247,2015.10.02 10:32,기어s2 오늘(2일) 출시…삼성전자 최신 스마트워치의 출고가는 얼마?,45.0,65.0,85.0,95.0
17248,2015.10.02 09:30,"삼성전자, 모스크바 국제 빛 축제 후원",20.0,40.0,60.0,80.0
17249,2015.10.04 18:08,"삼성전자, SW·디자인 인력 7천명 배치",25.0,45.0,65.0,85.0
17250,2015.10.04 17:59,4회 지식대상 대통령상…삼성전자·환경부,30.0,50.0,70.0,90.0
17251,2015.10.05 17:30,[글로벌포커스] 왜 삼성전자 같은 금융사가 없는가,35.0,55.0,75.0,95.0
17252,2015.10.05 17:14,공급과잉 메모리 반도체…삼성전자·SK 고품질 맞춤형 출시로 맞불,40.0,60.0,80.0,95.0
17253,2015.10.05 15:04,"삼성전자, 글로벌 브랜드 가치 453억弗…세계7위",45.0,65.0,85.0,95.0
17254,2015.10.05 14:06,"삼성전자, 유럽서 TV 소비전력 문제로 노심초사",20.0,40.0,60.0,80.0
17255,2015.10.05 11:37,"삼성전자, 스마트에어컨Q9000 냉난방 겸용 신모델 출시",25.0,45.0,65.0,85.0
17256,2015.10.06 18:10,"삼성전자, `재난안전망 상생` 중소 단말기 업체로 확대",30.0,50.0,70.0,90.0
17257,2015.10.06 17:37,실적 호전·자사주 매입 기대…삼성전자 `함박웃음`,35.0,55.0,75.0,95.0
17258,2015.10.06 16:32,모락모락 피어나는 삼성전자 자사주 매입설에 주가 급등,40.0,60.0,80.0,95.0
17259,2015.10.07 17:46,영업이익 7조3천억 깜짝실적에도 웃지 못하는 삼성전자,45.0,65.0,85.0,95.0
17260,2015.10.07 17:44,"삼성전자 ""반짝 상승"" vs ""더 간다"" 증권가 엇갈려",20.0,40.0,60.0,80.0
17261,2015.10.07 17:28,"삼성전자, 보안플랫폼 신한銀 공급",25.0,45.0,65.0,85.0
17262,2015.10.07 17:19,"""삼성전자 고마워"" 반도체 관련株 희색",30.0,50.0,70.0,90.0
17263,2015.10.07 17:18,삼성전자 깜짝 영업이익 발표…체면 완전히 구긴 증권사들,35.0,55.0,75.0,95.0
